,date,station_complex_id,station_complex,borough,routes,latitude,longitude,monthly_ridership
6537,2023-05,N134,Rockaway Blvd (A),Q,A,40.68042755126953,-73.84385681152344,139594
6538,2023-05,N137,104 St (A),Q,A,40.68170928955078,-73.83768463134766,29546
6539,2023-05,N139,111 St (A),Q,A,40.684329986572266,-73.83216094970703,43763
6540,2023-05,N141,Ozone Park-Lefferts Blvd (A),Q,A,40.68595123291016,-73.82579803466797,122967
6541,2023-05,N181,Aqueduct-North Conduit Av (A),Q,A,40.668235778808594,-73.83406066894531,14821
6542,2023-05,N181A,Aqueduct Racetrack (A),Q,A,40.672096252441406,-73.83592224121094,19419
6543,2023-05,N182,Howard Beach-JFK Airport (A),Q,A,40.66047668457031,-73.8302993774414,63708
6544,2023-05,N183,"Broad Channel (A,S)",Q,"S,A",40.60838317871094,-73.81592559814453,5662
6545,2023-05,N184,"Beach 90 St (A,S)",Q,"S,A",40.588035583496094,-73.81364440917969,18087
6546,2023-05,N185,"Beach 98 St (A,S)",Q,"S,A",40.58530807495117,-73.820556640625,8695
6547,2023-05,N186,"Beach 105 St (A,S)",Q,"S,A",40.58320999145508,-73.82756042480469,5621
6548,2023-05,N187,"Rockaway Park-Beach 116 St (A,S)",Q,"S,A",40.580902099609375,-73.8355941772461,14078
6549,2023-05,N191,Beach 67 St-Arverne By The Sea (A),Q,A,40.59092712402344,-73.79692077636719,44038
6550,2023-05,N192,Beach 60 St (A),Q,A,40.59237289428711,-73.78852081298828,31997
6551,2023-05,N193,Beach 44 St (A),Q,A,40.59294128417969,-73.77601623535156,12827
6552,2023-05,N194,Beach 36 St (A),Q,A,40.59539794921875,-73.76817321777344,15404
6553,2023-05,N195,Beach 25 St (A),Q,A,40.60006713867188,-73.7613525390625,29484
6554,2023-05,N196,Far Rockaway-Mott Av (A),Q,A,40.60399627685547,-73.75540161132812,79408
6555,2023-05,N202,"155 St (B,D)",M,"B,D",40.83013534545898,-73.9382095336914,54255
6556,2023-05,N203,"161 St-Yankee Stadium (B,D,4)",BX,"4,B,D",40.82799530029297,-73.92565155029297,590564
6557,2023-05,N207,"167 St (B,D)",BX,"B,D",40.833770751953125,-73.91844177246094,126846
6558,2023-05,N209,"170 St (B,D)",BX,"B,D",40.83930587768555,-73.91339874267578,96291
6559,2023-05,N210,"174-175 Sts (B,D)",BX,"B,D",40.84590148925781,-73.9101333618164,72624
6560,2023-05,N213,"Tremont Av (B,D)",BX,"B,D",40.85041046142578,-73.90522766113281,112879
6561,2023-05,N215,"182-183 Sts (B,D)",BX,"B,D",40.85609436035156,-73.90074157714844,76232
6562,2023-05,N217,"Fordham Rd (B,D)",BX,"B,D",40.86129760742188,-73.89775085449219,177068
6563,2023-05,N221,"Kingsbridge Rd (B,D)",BX,"B,D",40.86697769165039,-73.89350891113281,104490
6564,2023-05,N222,"Bedford Park Blvd (B,D)",BX,"B,D",40.87324523925781,-73.88713836669922,107603
6565,2023-05,N224,Norwood-205 St (D),BX,D,40.87480926513672,-73.87885284423828,123191
6566,2023-05,N301,"7 Av (B,D,E)",M,"E,B,D",40.76286315917969,-73.98163604736328,333101
6567,2023-05,N303,"5 Av-53 St (E,M)",M,"M,E",40.76016616821289,-73.97522735595703,355756
6568,2023-05,N305,"Lexington Av-53 St (E,M)/51 St (6)",M,"M,E,,6",40.75755310058594,-73.96905517578125,968922
6569,2023-05,N307,"Court Sq (E,G,M,7)",Q,"M,E,G,7",40.74784469604492,-73.94383239746094,472343
6570,2023-05,N309A,"Queens Plaza (E,M,R)",Q,"M,E,R",40.74897384643555,-73.93724060058594,299399
6571,2023-05,N312,"36 St (M,R)",Q,"M,R",40.75204086303711,-73.92877960205078,79911
6572,2023-05,N315,"Steinway St (M,R)",Q,"M,R",40.75687789916992,-73.92073822021484,256935
6573,2023-05,N316,"46 St (M,R)",Q,"M,R",40.75631332397461,-73.913330078125,160063
6574,2023-05,N318,"Northern Blvd (M,R)",Q,"M,R",40.75288391113281,-73.906005859375,127645
6575,2023-05,N322,"65 St (M,R)",Q,"M,R",40.74966812133789,-73.89845275878906,67001
6576,2023-05,N325A,"Elmhurst Av (M,R)",Q,"M,R",40.742454528808594,-73.88201904296875,242286
6577,2023-05,N327,"Grand Av-Newtown (M,R)",Q,"M,R",40.73701477050781,-73.8772201538086,354065
6578,2023-05,N329,"Woodhaven Blvd (M,R)",Q,"M,R",40.73310470581055,-73.86923217773438,376437
6579,2023-05,N330B,"63 Dr-Rego Park (M,R)",Q,"M,R",40.7298469543457,-73.86160278320312,278366
6580,2023-05,N331,"67 Av (M,R)",Q,"M,R",40.726524353027344,-73.85272216796875,152888
6581,2023-05,N333A,"Forest Hills-71 Av (E,F,M,R)",Q,"F,M,E,R",40.7216911315918,-73.84452056884766,512027
6582,2023-05,N334B,"75 Av (E,F)",Q,"F,E",40.71833038330078,-73.83732604980469,61864
6583,2023-05,N336,"Kew Gardens-Union Turnpike (E,F)",Q,"F,E",40.71443939208984,-73.83100891113281,458335
6584,2023-05,N337,"Briarwood-Van Wyck Blvd (E,F)",Q,"F,E",40.70917892456055,-73.82057189941406,96666
6585,2023-05,N338B,Sutphin Blvd (F),Q,F,40.70545959472656,-73.81070709228516,82513
6586,2023-05,N339A,Parsons Blvd (F),Q,F,40.70756530761719,-73.80332946777344,143279
6587,2023-05,N340A,169 St (F),Q,F,40.71046829223633,-73.7936019897461,148725
6588,2023-05,N343,Jamaica-179 St (F),Q,F,40.712646484375,-73.7838134765625,370144
6589,2023-05,N401,21 St (G),Q,G,40.74406433105469,-73.94972229003906,38088
6590,2023-05,N405,Greenpoint Av (G),BK,G,40.731353759765625,-73.95445251464844,208247
6591,2023-05,N408A,Nassau Av (G),BK,G,40.72463607788086,-73.95127868652344,196014
6592,2023-05,N412,Broadway (G),BK,G,40.706092834472656,-73.95030975341797,93819
6593,2023-05,N414,Flushing Av (G),BK,G,40.70037841796875,-73.95023345947266,63333
6594,2023-05,N415,Myrtle-Willoughby Avs (G),BK,G,40.6945686340332,-73.94904327392578,109518
6595,2023-05,N417,Bedford-Nostrand Avs (G),BK,G,40.68962860107422,-73.95352172851562,178438
6596,2023-05,N419,Classon Av (G),BK,G,40.688873291015625,-73.96006774902344,115292
6597,2023-05,N420B,Clinton-Washington Avs (G),BK,G,40.688087463378906,-73.96684265136719,106418
6598,2023-05,N422,Fulton St (G),BK,G,40.68711853027344,-73.97537231445312,135470
6599,2023-05,N500,"47-50 Sts-Rockefeller Center (B,D,F,M)",M,"F,M,B,D",40.75866317749024,-73.98133087158203,977868
6600,2023-05,N508,"23 St (F,M)",M,"F,M",40.74287796020508,-73.9928207397461,463784
6601,2023-05,N512,"14 St (F,M,1,2,3)/6 Av (L)",M,"F,M,3,1,2,,L",40.73822784423828,-73.99620819091797,1075169
6602,2023-05,N520,"Grand St (B,D)",M,"B,D",40.71826553344727,-73.9937515258789,523873
6603,2023-05,N523,2 Av (F),M,F,40.7234001159668,-73.98993682861328,381618
6604,2023-05,N525,"Delancey St (F)/Essex St (J,M,Z)",M,"F,M,J,Z,",40.71861267089844,-73.98743438720703,657783
6605,2023-05,N529,East Broadway (F),M,F,40.713714599609375,-73.99017333984375,333644
6606,2023-05,N530,York St (F),BK,F,40.70139694213867,-73.98674774169922,311983
6607,2023-05,N532,"Bergen St (F,G)",BK,"F,G",40.6861457824707,-73.99085998535156,235921
6608,2023-05,N535,"Carroll St (F,G)",BK,"F,G",40.680301666259766,-73.99504852294922,232170
6609,2023-05,N536,"Smith-9 Sts (F,G)",BK,"F,G",40.67358016967773,-73.99595642089844,86861
6610,2023-05,N539A,"7 Av (F,G)",BK,"F,G",40.6662712097168,-73.98030853271484,241221
6611,2023-05,N542,"15 St-Prospect Park (F,G)",BK,"F,G",40.66036605834961,-73.9794921875,127520
6612,2023-05,N543,"Fort Hamilton Pkwy (F,G)",BK,"F,G",40.65078353881836,-73.97577667236328,124263
6613,2023-05,N546,"Church Av (F,G)",BK,"F,G",40.644039154052734,-73.97967529296875,200266
6614,2023-05,N548,Ditmas Av (F),BK,F,40.6361198425293,-73.9781723022461,71859
6615,2023-05,N549,18 Av (F),BK,F,40.62975311279297,-73.97697448730469,61008
6616,2023-05,N551,Avenue I (F),BK,F,40.62532043457031,-73.97612762451172,33543
6617,2023-05,N553,Bay Pkwy (F),BK,F,40.62076950073242,-73.97526550292969,23580
6618,2023-05,N555,Avenue N (F),BK,F,40.61513900756836,-73.97419738769531,50395
6619,2023-05,N556,Avenue P (F),BK,F,40.60894393920898,-73.9730224609375,45016
6620,2023-05,N557,Kings Hwy (F),BK,F,40.60321807861328,-73.97235870361328,58436
6621,2023-05,N559,Avenue U (F),BK,F,40.59606170654297,-73.97335815429688,33736
6622,2023-05,N561,Avenue X (F),BK,F,40.58961868286133,-73.97425079345703,43487
6623,2023-05,N562,Neptune Av (F),BK,F,40.58101272583008,-73.97457122802734,27550
6624,2023-05,N600,57 St (F),M,F,40.763973236083984,-73.97744750976562,312214
6625,2023-05,N601,"Lexington Av-63 St (F,Q)",M,"F,Q",40.76462936401367,-73.96611022949219,403512
6626,2023-05,N602,Roosevelt Island (F),M,F,40.7591438293457,-73.95326232910156,188788
6627,2023-05,N603,21 St-Queensbridge (F),Q,F,40.75420379638672,-73.94283294677734,199523
6628,2023-05,N604,Jamaica-Van Wyck (E),Q,E,40.70256423950195,-73.81685638427734,91197
6629,2023-05,N605,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Q,"J,E,Z",40.70048522949219,-73.80796813964844,555618
6630,2023-05,N606,"Jamaica Center-Parsons-Archer (E,J,Z)",Q,"J,E,Z",40.7021484375,-73.80110931396484,548438
6631,2023-05,N700,72 St (Q),M,Q,40.768798828125,-73.95842742919922,589519
6632,2023-05,N701,86 St (Q),M,Q,40.77788925170898,-73.95178985595703,497684
6633,2023-05,N702,96 St (Q),M,Q,40.78431701660156,-73.94715118408203,355203
6634,2023-05,R101,"South Ferry (1)/Whitehall St (R,W)",M,"1,R,,W",40.703086853027344,-74.01299285888672,558385
6635,2023-05,R103,Rector St (1),M,1,40.70751190185547,-74.01378631591797,147657
6636,2023-05,R106,WTC Cortlandt (1),M,1,40.71183395385742,-74.01219177246094,259639
6637,2023-05,R111,"Wall St (2,3)",M,"3,2",40.70682144165039,-74.00910186767578,327180
6638,2023-05,R116,"Chambers St (1,2,3)",M,"3,1,2",40.715476989746094,-74.00926971435547,356780
6639,2023-05,R117,Franklin St (1),M,1,40.71931838989258,-74.00688934326172,116267
6640,2023-05,R119,Canal St (1),M,1,40.72285461425781,-74.00627899169922,102980
6641,2023-05,R123,Houston St (1),M,1,40.72825241088867,-74.00536346435547,240616
6642,2023-05,R125,Christopher St-Sheridan Sq (1),M,1,40.7334213256836,-74.0029067993164,243313
6643,2023-05,R129,18 St (1),M,1,40.74103927612305,-73.99787139892578,163858
6644,2023-05,R131,23 St (1),M,1,40.74407958984375,-73.99565887451172,277398
6645,2023-05,R133,28 St (1),M,1,40.747215270996094,-73.99336242675781,269758
6646,2023-05,R135,"34 St-Penn Station (1,2,3)",M,"3,1,2",40.75037384033203,-73.99105834960938,1333767
6647,2023-05,R154,50 St (1),M,1,40.76172637939453,-73.98384857177734,516717
6648,2023-05,R160,66 St-Lincoln Center (1),M,1,40.77344131469727,-73.98220825195312,445668
6649,2023-05,R161B,"72 St (1,2,3)",M,"3,1,2",40.7784538269043,-73.98197174072266,825655
6650,2023-05,R162,79 St (1),M,1,40.783935546875,-73.97991943359375,318115
6651,2023-05,R164,86 St (1),M,1,40.78864288330078,-73.9762191772461,367093
6652,2023-05,R168,"96 St (1,2,3)",M,"3,1,2",40.79391860961914,-73.97232055664062,718914
6653,2023-05,R170,103 St (1),M,1,40.79944610595703,-73.96837615966797,266798
6654,2023-05,R172,Cathedral Pkwy-110 St (1),M,1,40.8039665222168,-73.96685028076172,268872
6655,2023-05,R173,116 St-Columbia University (1),M,1,40.80772018432617,-73.964111328125,274326
6656,2023-05,R174,125 St (1),M,1,40.81558227539063,-73.9583740234375,179578
6657,2023-05,R176,137 St-City College (1),M,1,40.82200622558594,-73.95367431640625,249898
6658,2023-05,R178,145 St (1),M,1,40.8265495300293,-73.95036315917969,199732
6659,2023-05,R180,157 St (1),M,1,40.83404159545898,-73.94489288330078,215148
6660,2023-05,R182,"168 St (A,C,1)",M,"C,1,A",40.84071731567383,-73.93955993652344,480768
6661,2023-05,R183,181 St (1),M,1,40.84950637817383,-73.93359375,238548
6662,2023-05,R185,191 St (1),M,1,40.855224609375,-73.92941284179688,162670
6663,2023-05,R186,Dyckman St (1),M,1,40.86053085327149,-73.925537109375,147258
6664,2023-05,R188,207 St (1),M,1,40.86462020874024,-73.9188232421875,129490
6665,2023-05,R190,215 St (1),M,1,40.86944580078125,-73.91527557373047,43650
6666,2023-05,R192,Marble Hill-225 St (1),M,1,40.87456130981445,-73.90982818603516,98628
6667,2023-05,R194,231 St (1),BX,1,40.87885665893555,-73.90483093261719,175533
6668,2023-05,R196,238 St (1),BX,1,40.88466644287109,-73.90087127685547,92210
6669,2023-05,R197,Van Cortlandt Park-242 St (1),BX,1,40.88924789428711,-73.8985824584961,125225
6670,2023-05,R201,"Bowling Green (4,5)",M,"5,4",40.70481872558594,-74.01406860351562,455302
6671,2023-05,R203,"Wall St (4,5)",M,"5,4",40.707557678222656,-74.0118637084961,310488
6672,2023-05,R215,Spring St (6),M,6,40.7223014831543,-73.99713897705078,258272
6673,2023-05,R217,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",M,"F,M,B,,D,6",40.72591400146485,-73.99465942382812,829936
6674,2023-05,R219,Astor Place (6),M,6,40.73005294799805,-73.99107360839844,316289
6675,2023-05,R226,23 St (6),M,6,40.739864349365234,-73.98660278320312,484358
6676,2023-05,R228,28 St (6),M,6,40.74306869506836,-73.98426055908203,390520
6677,2023-05,R231,33 St (6),M,6,40.7460823059082,-73.9820785522461,503717
6678,2023-05,R238,"Grand Central-42 St (S,4,5,6,7)",M,"5,S,4,7,6",40.75177764892578,-73.97684478759766,2696863
6679,2023-05,R246,68 St-Hunter College (6),M,6,40.76814270019531,-73.9638671875,438410
6680,2023-05,R247,77 St (6),M,6,40.77362060546875,-73.95987701416016,559873
6681,2023-05,R249,"86 St (4,5,6)",M,"5,4,6",40.77949142456055,-73.9555892944336,935957
6682,2023-05,R251,96 St (6),M,6,40.78567123413086,-73.9510726928711,340451
6683,2023-05,R252,103 St (6),M,6,40.79059982299805,-73.94747924804688,240292
6684,2023-05,R254,110 St (6),M,6,40.795021057128906,-73.94425201416016,197407
6685,2023-05,R256,116 St (6),M,6,40.79862976074219,-73.94161987304688,261666
6686,2023-05,R258,"125 St (4,5,6)",M,"5,4,6",40.80413818359375,-73.93759155273438,455292
6687,2023-05,R259,"138 St-Grand Concourse (4,5)",BX,"5,4",40.81322479248047,-73.92984771728516,73736
6688,2023-05,R261,"149 St-Grand Concourse (2,4,5)",BX,"2,5,4",40.81837463378906,-73.92735290527344,191940
6689,2023-05,R283,167 St (4),BX,4,40.83553695678711,-73.92140197753906,176779
6690,2023-05,R284,170 St (4),BX,4,40.8400764465332,-73.91779327392578,138830
6691,2023-05,R285,Mt Eden Av (4),BX,4,40.84443283081055,-73.91468811035156,91560
6692,2023-05,R286,176 St (4),BX,4,40.848480224609375,-73.91179656982422,98465
6693,2023-05,R287,Burnside Av (4),BX,4,40.85345458984375,-73.90768432617188,172170
6694,2023-05,R288,183 St (4),BX,4,40.85840606689453,-73.90387725830078,113268
6695,2023-05,R289,Fordham Rd (4),BX,4,40.8628044128418,-73.90103149414062,215415
6696,2023-05,R290,Kingsbridge Rd (4),BX,4,40.86775970458984,-73.89717102050781,186296
6697,2023-05,R291,Bedford Park Blvd-Lehman College (4),BX,4,40.8734130859375,-73.89006042480469,111963
6698,2023-05,R293,Mosholu Pkwy (4),BX,4,40.8797492980957,-73.88465881347656,160112
6699,2023-05,R294,Woodlawn (4),BX,4,40.88603591918945,-73.87875366210938,128504
6700,2023-05,R301,"Central Park North-110 St (2,3)",M,"3,2",40.799076080322266,-73.95182037353516,157382
6701,2023-05,R302,"116 St (2,3)",M,"3,2",40.80209732055664,-73.94962310791016,186240
6702,2023-05,R304,"125 St (2,3)",M,"3,2",40.80775451660156,-73.94549560546875,254676
6703,2023-05,R306,"135 St (2,3)",M,"3,2",40.81422805786133,-73.9407730102539,208564
6704,2023-05,R308,145 St (3),M,3,40.82041931152344,-73.93624877929688,56187
6705,2023-05,R309,Harlem-148 St (3),M,3,40.82387924194336,-73.93647003173828,66767
6706,2023-05,R310,"3 Av-149 St (2,5)",BX,"2,5",40.81610870361328,-73.91775512695312,323137
6707,2023-05,R312,"Jackson Av (2,5)",BX,"2,5",40.81649017333984,-73.90780639648438,86896
6708,2023-05,R314,"Prospect Av (2,5)",BX,"2,5",40.819583892822266,-73.90177154541016,116947
6709,2023-05,R316,"Intervale Av (2,5)",BX,"2,5",40.82218170166016,-73.89673614501953,53586
6710,2023-05,R318,"Simpson St (2,5)",BX,"2,5",40.82407379150391,-73.89306640625,123283
6711,2023-05,R320,"Freeman St (2,5)",BX,"2,5",40.82999420166016,-73.8918685913086,75491
6712,2023-05,R322,"174 St (2,5)",BX,"2,5",40.83728790283203,-73.88773345947266,105371
6713,2023-05,R323,"West Farms Sq-East Tremont Av (2,5)",BX,"2,5",40.840293884277344,-73.88005065917969,94418
6714,2023-05,R325,"East 180 St (2,5)",BX,"2,5",40.84189224243164,-73.87348937988281,163044
6715,2023-05,R326,"Bronx Park East (2,5)",BX,"2,5",40.84882736206055,-73.86845397949219,41707
6716,2023-05,R328,"Pelham Pkwy (2,5)",BX,"2,5",40.85719299316406,-73.86761474609375,160452
6717,2023-05,R329,"Allerton Av (2,5)",BX,"2,5",40.86546325683594,-73.86735534667969,82969
6718,2023-05,R330,"Burke Av (2,5)",BX,"2,5",40.87135696411133,-73.8671646118164,49841
6719,2023-05,R331,"Gun Hill Rd (2,5)",BX,"2,5",40.87784957885742,-73.86625671386719,117592
6720,2023-05,R332,"219 St (2,5)",BX,"2,5",40.88389587402344,-73.86263275146484,48270
6721,2023-05,R333,"225 St (2,5)",BX,"2,5",40.88802337646485,-73.86034393310547,54725
6722,2023-05,R334,"233 St (2,5)",BX,"2,5",40.893192291259766,-73.85747528076172,80511
6723,2023-05,R335,"Nereid Av (2,5)",BX,"2,5",40.898380279541016,-73.85437774658203,55643
6724,2023-05,R336,Wakefield-241 St (2),BX,2,40.90312576293945,-73.85061645507812,78359
6725,2023-05,R401,3 Av-138 St (6),BX,6,40.81047439575195,-73.92613983154297,169142
6726,2023-05,R402,Brook Av (6),BX,6,40.80756759643555,-73.91924285888672,101883
6727,2023-05,R404,Cypress Av (6),BX,6,40.80536651611328,-73.9140396118164,46514
6728,2023-05,R406,East 143 St-St Mary's St (6),BX,6,40.808719635009766,-73.90765380859375,24802
6729,2023-05,R408,East 149 St (6),BX,6,40.81211853027344,-73.90409851074219,93615
6730,2023-05,R410,Longwood Av (6),BX,6,40.816104888916016,-73.89643859863281,65670
6731,2023-05,R412,Hunts Point Av (6),BX,6,40.82094955444336,-73.89054870605469,198365
6732,2023-05,R413,Whitlock Av (6),BX,6,40.8265266418457,-73.88628387451172,37873
6733,2023-05,R414,Elder Av (6),BX,6,40.82858276367188,-73.87915802001953,114984
6734,2023-05,R415,Morrison Av-Soundview (6),BX,6,40.82952117919922,-73.87451934814453,115954
6735,2023-05,R416,St Lawrence Av (6),BX,6,40.83150863647461,-73.86761474609375,75712
6736,2023-05,R417,Parkchester (6),BX,6,40.83322525024414,-73.8608169555664,328758
6737,2023-05,R418,Castle Hill Av (6),BX,6,40.83425521850586,-73.8512191772461,90178
6738,2023-05,R419,Zerega Av (6),BX,6,40.83648681640625,-73.84703826904297,40469
6739,2023-05,R420,Westchester Sq-East Tremont Av (6),BX,6,40.83989334106445,-73.84294891357422,86107
6740,2023-05,R421,Middletown Rd (6),BX,6,40.84386444091797,-73.83631896972656,34611
6741,2023-05,R422,Buhre Av (6),BX,6,40.84680938720703,-73.83256530761719,66889
6742,2023-05,R423,Pelham Bay Park (6),BX,6,40.85246276855469,-73.82811737060547,111817
6743,2023-05,R504,Vernon Blvd-Jackson Av (7),Q,7,40.74262619018555,-73.95358276367188,350214
6744,2023-05,R507,Hunters Point Av (7),Q,7,40.74221420288086,-73.94891357421875,93901
6745,2023-05,R509,"Queensboro Plaza (N,W,7)",Q,"N,W,7",40.75058364868164,-73.94020080566406,339506
6746,2023-05,R510,"39 Av (N,W)",Q,"N,W",40.75288009643555,-73.93275451660156,70570
6747,2023-05,R511,"36 Av (N,W)",Q,"N,W",40.75680541992188,-73.92957305908203,127706
6748,2023-05,R512,"Broadway (N,W)",Q,"N,W",40.76182174682617,-73.92550659179688,239212
6749,2023-05,R513,"30 Av (N,W)",Q,"N,W",40.76678085327149,-73.92147827148438,261416
6750,2023-05,R514,"Astoria Blvd (N,W)",Q,"N,W",40.77025985717773,-73.9178466796875,210577
6751,2023-05,R515,"Astoria-Ditmars Blvd (N,W)",Q,"N,W",40.7750358581543,-73.91203308105469,286331
6752,2023-05,R516,33 St-Rawson St (7),Q,7,40.74458694458008,-73.93099975585938,167514
6753,2023-05,R518,40 St-Lowery St (7),Q,7,40.74378204345703,-73.92401885986328,203092
6754,2023-05,R519,46 St-Bliss St (7),Q,7,40.74313354492188,-73.9184341430664,262064
6755,2023-05,R521,52 St (7),Q,7,40.74414825439453,-73.91255187988281,127636
6756,2023-05,R523,Woodside-61 St (7),Q,7,40.7456283569336,-73.90298461914062,396070
6757,2023-05,R524,69 St (7),Q,7,40.7463264465332,-73.89640045166016,127036
6758,2023-05,R525,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",Q,"F,M,E,R,,7",40.746849060058594,-73.8913345336914,1272713
6759,2023-05,R526,82 St-Jackson Hts (7),Q,7,40.747657775878906,-73.88369750976562,283344
6760,2023-05,R527,90 St-Elmhurst Av (7),Q,7,40.74840927124024,-73.8766098022461,406567
6761,2023-05,R528,Junction Blvd (7),Q,7,40.7491455078125,-73.8695297241211,595302
6762,2023-05,R529,103 St-Corona Plaza (7),Q,7,40.7498664855957,-73.86270141601562,565468
6763,2023-05,R530,111 St (7),Q,7,40.751731872558594,-73.85533142089844,218519
6764,2023-05,R532,Mets-Willets Point (7),Q,7,40.75462341308594,-73.84562683105469,185455
6765,2023-05,R533,Flushing-Main St (7),Q,7,40.75960159301758,-73.83003234863281,1285550
6766,2023-05,R550,34 St-Hudson Yards (7),M,7,40.7558822631836,-74.00190734863281,492518
6767,2023-05,R600,"Clark St (2,3)",BK,"3,2",40.69746780395508,-73.99308776855469,136717
6768,2023-05,R602,"Court St (R)/Borough Hall (2,3,4,5)",BK,"3,2,5,R,4,",40.69409942626953,-73.98999786376953,587888
6769,2023-05,R606,"Hoyt St (2,3)",BK,"3,2",40.69054412841797,-73.98506164550781,140498
6770,2023-05,R608,"Nevins St (2,3,4,5)",BK,"3,2,5,4",40.68824768066406,-73.9804916381836,195007
6771,2023-05,R610,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",BK,"3,2,5,N,R,Q,4,B,D",40.6844596862793,-73.97689056396484,875995
6772,2023-05,R617,"Bergen St (2,3)",BK,"3,2",40.68082809448242,-73.97509765625,84592
6773,2023-05,R619,"Grand Army Plaza (2,3)",BK,"3,2",40.675235748291016,-73.9710464477539,151778
6774,2023-05,R621,"Eastern Pkwy-Brooklyn Museum (2,3)",BK,"3,2",40.6719856262207,-73.9643783569336,100955
6775,2023-05,R622,"Franklin Av (2,3,4,5)/Botanic Garden (S)",BK,"3,2,5,4,,S",40.67068099975586,-73.9581298828125,298649
6776,2023-05,R623,Nostrand Av (3),BK,3,40.66984558105469,-73.9504623413086,73171
6777,2023-05,R624,Kingston Av (3),BK,3,40.66939926147461,-73.9421615600586,91658
6778,2023-05,R626,"Crown Heights-Utica Av (3,4)",BK,"3,4",40.66889572143555,-73.93294525146484,473082
6779,2023-05,R627,Sutter Av-Rutland Rd (3),BK,3,40.66471862792969,-73.922607421875,120280
6780,2023-05,R628,Saratoga Av (3),BK,3,40.66145324707031,-73.91632843017578,88893
6781,2023-05,R629,Rockaway Av (3),BK,3,40.66254806518555,-73.90894317626953,77736
6782,2023-05,R630,Junius St (3),BK,3,40.66351318359375,-73.90245056152344,47395
6783,2023-05,R632,Pennsylvania Av (3),BK,3,40.66463470458984,-73.8948974609375,81084
6784,2023-05,R633,Van Siclen Av (3),BK,3,40.66544723510742,-73.88939666748047,47331
6785,2023-05,R634,New Lots Av (3),BK,3,40.666236877441406,-73.88407897949219,105711
6786,2023-05,R635,"President St (2,5)",BK,"2,5",40.66788482666016,-73.95068359375,69561
6787,2023-05,R636,"Sterling St (2,5)",BK,"2,5",40.662742614746094,-73.95085144042969,110772
6788,2023-05,R637,"Winthrop St (2,5)",BK,"2,5",40.65665054321289,-73.95020294189453,144734
6789,2023-05,R639,"Church Av (2,5)",BK,"2,5",40.65084457397461,-73.94957733154297,180652
6790,2023-05,R641,"Beverly Rd (2,5)",BK,"2,5",40.64509963989258,-73.94895935058594,86433
6791,2023-05,R643,"Newkirk Av (2,5)",BK,"2,5",40.63996887207031,-73.94841003417969,131988
6792,2023-05,R645,"Flatbush Av-Brooklyn College (2,5)",BK,"2,5",40.6328353881836,-73.94763946533203,340788
6793,2023-05,R726,Morris Park (5),BX,5,40.85436248779297,-73.8604965209961,48607
6794,2023-05,R727,Pelham Pkwy (5),BX,5,40.858985900878906,-73.85536193847656,53741
6795,2023-05,R728,Gun Hill Rd (5),BX,5,40.86952590942383,-73.84638214111328,90070
6796,2023-05,R729,Baychester Av (5),BX,5,40.878662109375,-73.83859252929688,54129
6797,2023-05,R730,Eastchester-Dyre Av (5),BX,5,40.888301849365234,-73.8308334350586,70458
6798,2023-05,S101,St George,SI,SIR,40.643748,-74.073643,173115
6799,2023-05,S102,Tompkinsville,SI,SIR,40.636949,-74.074835,14839
6800,2023-06,A002,"Lexington Av (N,R,W)/59 St (4,5,6)",M,"5,N,R,4,,W,6",40.76266098022461,-73.96725463867188,987864
6801,2023-06,A006,"5 Av-59 St (N,R,W)",M,"N,R,W",40.76481246948242,-73.97335052490234,298374
6802,2023-06,A010,"57 St-7 Av (N,Q,R,W)",M,"N,R,Q,W",40.76466369628906,-73.98065948486328,643845
6803,2023-06,A013,"49 St (N,R,W)",M,"N,R,W",40.7598991394043,-73.98413848876953,465706
6804,2023-06,A022,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",M,"F,M,N,R,Q,B,W,D",40.74971771240234,-73.98782348632812,1970789
6805,2023-06,A027,"28 St (R,W)",M,"R,W",40.7454948425293,-73.98869323730469,224068
6806,2023-06,A030,"23 St (R,W)",M,"R,W",40.741302490234375,-73.98934173583984,353169
6807,2023-06,A034,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",M,"5,N,R,Q,4,L,W,6",40.73573684692383,-73.98995208740234,1781688
6808,2023-06,A038,"8 St-New York University (R,W)",M,"R,W",40.73032760620117,-73.99263000488281,301535
6809,2023-06,A041,"Prince St (R,W)",M,"R,W",40.72433090209961,-73.9977035522461,263973
6810,2023-06,A043,"Canal St (J,N,Q,R,W,Z,6)",M,"J,N,R,Z,Q,W,6",40.71952819824219,-73.99989318847656,898582
6811,2023-06,A047,"City Hall (R,W)",M,"R,W",40.71328353881836,-74.0069808959961,100646
6812,2023-06,A054,"Rector St (R,W)",M,"R,W",40.707218170166016,-74.01334381103516,102804
6813,2023-06,A064,"Bowery (J,Z)",M,"J,Z",40.72027969360352,-73.99391174316406,79906
